row,contract_status,level,category,contract_code,contract_name,planning_code,planning_name,dev_rr,zerost_rr,opinion,client_feedback,extra_opinion,extracted_codes
692,,1,21. 데이터 정합성·기타 (DQ),DQ-02,레슨 기록 DB 마이그레이션 (localStorage → Supabase),,,Z,질문,어떤식으로 마이그레이션 한다는건지 불명확,"[판도 검토 답변 - 명확화]
답변: DQ-02 레슨 기록 DB 마이그레이션은 기존 localStorage 또는 임시 저장소에 있는 레슨 기록을 Supabase classes/lesson 관련 테이블로 이전하는 데이터 작업입니다. 사용자 신규 기능이 아니라 데이터 전환 작업입니다.
TC 반영: member_id, member_name, lesson_status, signature_url, signature_at, completed_at, memo 매핑, 서명 완료는 completed, 미서명은 in_progress 처리, 중복 제거, 검증 리포트, 롤백 기준 TC를 반영합니다.","어떤 경우에 임시 저장소/localStorage에 레슨 기록이 남는건지 불명확.

어떤 경우에 마이그레이션하는건지 등 구체 로직 불명확.

레슨 기록 마이그레이션인데, TC 반영에 적어둔 조건들(서명/미서명 분기)이무슨 조건인지 불명확. 검증 리포트 등도 불명확.

상세 TC는 협의 필요.",DQ-02
693,,1,21. 데이터 정합성·기타 (DQ),DQ-03,미저장 필드 DB 컬럼 추가 (address · fc · trainer 등),,,Z,,,,,DQ-03
694,,1,21. 데이터 정합성·기타 (DQ),DQ-04,체성분 측정 DB INSERT 구현 (client → DB),,,Z / P,,,,,DQ-04
695,,1,21. 데이터 정합성·기타 (DQ),DQ-05,이용권 잔여 횟수 / 기간 컬럼 추가 (totalSessions 등),,,Z,,,,,DQ-05
696,,1,21. 데이터 정합성·기타 (DQ),DQ-07,회원 복구 (Undelete) UI (soft delete 복구),MBR-01,회원 목록 조회,Z,,,,,"DQ-07, MBR-01"
697,,1,22. 산출물 (DOC),DOC-01,시스템 아키텍처 문서,,,Z,,,,,DOC-01
698,,1,22. 산출물 (DOC),DOC-02,인프라 구성 및 배포 가이드,,,Z,,,,,DOC-02
699,,1,22. 산출물 (DOC),DOC-03,DB ERD 및 테이블 정의서,,,Z,,,,,DOC-03
700,,1,22. 산출물 (DOC),DOC-04,API 명세서 (OpenAPI 3.1 + AsyncAPI 2.6 통합),,,Z,,,,,DOC-04
701,,1,22. 산출물 (DOC),DOC-05,환경설정 샘플 및 실행 방법,,,Z,,,,,DOC-05
702,,1,22. 산출물 (DOC),DOC-06,테스트 시나리오 및 결과,,,Z,,,,,DOC-06
703,,1,22. 산출물 (DOC),DOC-07,운영자 매뉴얼 / 인수인계 문서,,,Z,,,,,DOC-07
704,,1,[기획] D03-매출관리,,,SAL-EXT-05,POS 판매 (현장 판매),"* P: 결제 단말기 연동이 가능하면 연동하고,
불가시 CRM 수기 입력으로 진행",추가,,POS 판매는 현장 결제 처리(PAY-01/SCR-S003)를 실제 운영자가 수행하기 위한 상품 선택·장바구니·구매자 선택 흐름입니다. 회원권/PT/GX 현장 판매를 처리하기 위한 범위라면 추가 기능으로 단정하기 어렵습니다. 물품 매점 POS나 재고관리까지 포함하면 별도 범위입니다.,이미 R&R이 'P'로 구분되어있음.,SAL-EXT-05
705,,2,[기획] D03-매출관리,,,SAL-EXT-05-01,카테고리 탭,Z,추가,"물품 관련 상품은 해당 X), SAL-EXT-05 항목 자체가 없음",POS 판매는 현장 결제 처리(PAY-01/SCR-S003)를 실제 운영자가 수행하기 위한 상품 선택·장바구니·구매자 선택 흐름입니다. 회원권/PT/GX 현장 판매를 처리하기 위한 범위라면 추가 기능으로 단정하기 어렵습니다. 물품 매점 POS나 재고관리까지 포함하면 별도 범위입니다.,,SAL-EXT-05-01
706,,2,[기획] D03-매출관리,,,SAL-EXT-05-02,상품 검색,Z,추가,"물품 관련 상품은 해당 X), SAL-EXT-05 항목 자체가 없음",POS 판매는 현장 결제 처리(PAY-01/SCR-S003)를 실제 운영자가 수행하기 위한 상품 선택·장바구니·구매자 선택 흐름입니다. 회원권/PT/GX 현장 판매를 처리하기 위한 범위라면 추가 기능으로 단정하기 어렵습니다. 물품 매점 POS나 재고관리까지 포함하면 별도 범위입니다.,,SAL-EXT-05-02
707,,2,[기획] D03-매출관리,,,SAL-EXT-05-03,상품 카드 그리드,Z,추가,"관련 내용 명시 X, SAL-EXT-05 항목은 견적서 SAL-EXT 포함 범위(01/02/04 = 3/4)에 미포함",POS 판매는 현장 결제 처리(PAY-01/SCR-S003)를 실제 운영자가 수행하기 위한 상품 선택·장바구니·구매자 선택 흐름입니다. 회원권/PT/GX 현장 판매를 처리하기 위한 범위라면 추가 기능으로 단정하기 어렵습니다. 물품 매점 POS나 재고관리까지 포함하면 별도 범위입니다.,,SAL-EXT-05-03
708,,2,[기획] D03-매출관리,,,SAL-EXT-05-04,장바구니 패널,Z,추가,"관련 내용 명시 X, SAL-EXT-05 미포함",POS 판매는 현장 결제 처리(PAY-01/SCR-S003)를 실제 운영자가 수행하기 위한 상품 선택·장바구니·구매자 선택 흐름입니다. 회원권/PT/GX 현장 판매를 처리하기 위한 범위라면 추가 기능으로 단정하기 어렵습니다. 물품 매점 POS나 재고관리까지 포함하면 별도 범위입니다.,,SAL-EXT-05-04
709,,2,[기획] D03-매출관리,,,SAL-EXT-05-05,구매자 선택 (DLG-S002),Z,추가,"물품 관련 상품은 해당 X), SAL-EXT-05 항목 자체가 없음",POS 판매는 현장 결제 처리(PAY-01/SCR-S003)를 실제 운영자가 수행하기 위한 상품 선택·장바구니·구매자 선택 흐름입니다. 회원권/PT/GX 현장 판매를 처리하기 위한 범위라면 추가 기능으로 단정하기 어렵습니다. 물품 매점 POS나 재고관리까지 포함하면 별도 범위입니다.,,SAL-EXT-05-05
710,,2,[기획] D03-매출관리,,,SAL-EXT-05-06,결제 진입,Z,추가,"물품 관련 상품은 해당 X), SAL-EXT-05 항목 자체가 없음",POS 판매는 현장 결제 처리(PAY-01/SCR-S003)를 실제 운영자가 수행하기 위한 상품 선택·장바구니·구매자 선택 흐름입니다. 회원권/PT/GX 현장 판매를 처리하기 위한 범위라면 추가 기능으로 단정하기 어렵습니다. 물품 매점 POS나 재고관리까지 포함하면 별도 범위입니다.,,SAL-EXT-05-06
711,,2,[기획] D03-매출관리,,,SAL-EXT-05-07,상품 등록 단축,Z,추가,SAL-EXT-05 미포함(상품 등록 단축은 PRD-EXT 영역 - 견적 제외,POS 판매 중 회원권/PT/GX 등 현장 결제 장바구니와 결제 진입은 PAY-01/SCR-S003 결제처리의 선행 화면으로 볼 수 있습니다. 다만 상품 등록 단축이나 재고/품절 처리는 상품/재고관리 성격이 강하므로 기존 결제처리 범위를 넘어설 수 있습니다.,,SAL-EXT-05-07
712,,2,[기획] D03-매출관리,,,SAL-EXT-05-08,재고 / 품절 처리,Z,추가,"재고/품절 처리'는 PRD-EXT(재고 관리)에 해당, 견적서 명시적 제외 항목.",POS 판매 중 회원권/PT/GX 등 현장 결제 장바구니와 결제 진입은 PAY-01/SCR-S003 결제처리의 선행 화면으로 볼 수 있습니다. 다만 상품 등록 단축이나 재고/품절 처리는 상품/재고관리 성격이 강하므로 기존 결제처리 범위를 넘어설 수 있습니다.,,SAL-EXT-05-08
713,,1,[기획] D04-수업관리,,,CLS-14,출석 QR 체크인 (회원 자가 출석 + 실시간 현황),Z / P,추가,CLS-14 항목이 견적서에 없음,"수업 출석 처리의 입력 방식으로 QR을 사용하는 수준이면 수업 출석 기능의 상세화입니다. 다만 회원 자가 QR 출석 전용 화면, 실시간 현황, QR 관리까지 독립 모듈로 요구하면 추가 개발 범위가 될 수 있습니다.","입/출입 시, 필요한 QR이고, 수업에 사용되는 건 아님(QR)
수업 종료 후 트레이너와 고객이 싸인을 하는데 이 과정에서 누락이 될 경우, 트레이너가 임의로 처리를 해야 함.
기획상 추가로 기획하신 부분임. -> 
노쇼 관련 기획을 어덯게 개발에서 풀어야 할지 정해서 전달 주시면 됨.",CLS-14
714,,2,[기획] D04-수업관리,,,CLS-14-01,QR 스캔,P,,,,,CLS-14-01
715,,2,[기획] D04-수업관리,,,CLS-14-02,수업 선택,Z,추가,CLS-14 항목이 견적서에 없음,"수업 출석 처리의 입력 방식으로 QR을 사용하는 수준이면 수업 출석 기능의 상세화입니다. 다만 회원 자가 QR 출석 전용 화면, 실시간 현황, QR 관리까지 독립 모듈로 요구하면 추가 개발 범위가 될 수 있습니다.",,CLS-14-02
716,,2,[기획] D04-수업관리,,,CLS-14-03,출석 등록,Z,추가,CLS-14 항목이 견적서에 없음,"수업 출석 처리의 입력 방식으로 QR을 사용하는 수준이면 수업 출석 기능의 상세화입니다. 다만 회원 자가 QR 출석 전용 화면, 실시간 현황, QR 관리까지 독립 모듈로 요구하면 추가 개발 범위가 될 수 있습니다.",,CLS-14-03
717,,2,[기획] D04-수업관리,,,CLS-14-04,실시간 현황,Z,추가,CLS-14 항목이 견적서에 없음,"수업 출석 처리의 입력 방식으로 QR을 사용하는 수준이면 수업 출석 기능의 상세화입니다. 다만 회원 자가 QR 출석 전용 화면, 실시간 현황, QR 관리까지 독립 모듈로 요구하면 추가 개발 범위가 될 수 있습니다.",,CLS-14-04
718,,2,[기획] D04-수업관리,,,CLS-14-05,수동 체크인,Z,추가,CLS-14 항목이 견적서에 없음,"수업 출석 처리의 입력 방식으로 QR을 사용하는 수준이면 수업 출석 기능의 상세화입니다. 다만 회원 자가 QR 출석 전용 화면, 실시간 현황, QR 관리까지 독립 모듈로 요구하면 추가 개발 범위가 될 수 있습니다.",,CLS-14-05
719,,2,[기획] D04-수업관리,,,CLS-14-06,피드백,Z,추가,CLS-14 항목이 견적서에 없음,"수업 출석 처리의 입력 방식으로 QR을 사용하는 수준이면 수업 출석 기능의 상세화입니다. 다만 회원 자가 QR 출석 전용 화면, 실시간 현황, QR 관리까지 독립 모듈로 요구하면 추가 개발 범위가 될 수 있습니다.",,CLS-14-06
720,,2,[기획] D04-수업관리,,,CLS-14-07,QR 관리,Z,추가,CLS-14 항목이 견적서에 없음,"QR 출석 화면 자체는 출석 처리 방식의 한 유형으로 볼 수 있지만, QR 발급/관리와 노쇼 자동 처리는 별도 정책·자동화·보안 처리가 필요합니다. 계약에 QR 체크인 또는 자동 노쇼가 없었다면 이 부분은 추가로 협의하는 것이 맞습니다.",,CLS-14-07
721,,2,[기획] D04-수업관리,,,CLS-14-08,노쇼 자동 처리,Z,추가,CLS-14 항목이 견적서에 없음,"QR 출석 화면 자체는 출석 처리 방식의 한 유형으로 볼 수 있지만, QR 발급/관리와 노쇼 자동 처리는 별도 정책·자동화·보안 처리가 필요합니다. 계약에 QR 체크인 또는 자동 노쇼가 없었다면 이 부분은 추가로 협의하는 것이 맞습니다.",,CLS-14-08
722,,1,[기획] D09-설정관리,MKT-02,,SET-EXT-01,지점 자동화 적용 (본사 정책 세트 선택·적용),Z,추가,견적서 SET 범위(SET-01~04 + SET-EXT-03)에 자동화 정책 적용 항목 없음.,"자동알람 13종 세트(계약 코드 | MKT-02 | 자동 알림 13종 (생일, 만료D-7, D-30, 결석, 환영 등) 엔진 구현 | |)에 대한 내용은 
아래 지점 자동화 적용(정책 요약, 상품군 탭, 정책 세트 선택, 테스트 발송)과 자동화 정책 라이브러리(정책 세트 카드, 정책 테이블, 사용 현황 패널, 정책 세트 생성, 정책 세트 수정)세부 기능이 필수적임",,"MKT-02, SET-EXT-01"
723,,2,[기획] D09-설정관리,,,SET-EXT-01-01,정책 요약,Z,추가,견적서 명시 X,,,SET-EXT-01-01
724,,2,[기획] D09-설정관리,,,SET-EXT-01-02,상품군 탭,Z,추가,견적서 명시 X,,,SET-EXT-01-02
725,,2,[기획] D09-설정관리,,,SET-EXT-01-03,정책 세트 선택,Z,추가,견적서 명시 X,,,SET-EXT-01-03
726,,2,[기획] D09-설정관리,,,SET-EXT-01-04,스텝 테이블,Z,추가,견적서 명시 X,,,SET-EXT-01-04
727,,2,[기획] D09-설정관리,,,SET-EXT-01-05,테스트 발송,Z,추가,견적서 명시 X,,,SET-EXT-01-05
728,,2,[기획] D09-설정관리,,,SET-EXT-01-06,시뮬레이션,Z,추가,견적서 명시 X,,,SET-EXT-01-06
729,,2,[기획] D09-설정관리,,,SET-EXT-01-07,적용 저장,Z,추가,견적서 명시 X,,,SET-EXT-01-07
730,,2,[기획] D09-설정관리,,,SET-EXT-01-08,롤백,Z,추가,견적서 명시 X,,,SET-EXT-01-08
731,,1,[기획] D10-본사관리,MKT-02,,HQ-09,자동화 정책 라이브러리,Z,추가,견적서 HQ 범위(HQ-01~07 + HQ-EXT-03)에 자동화 정책 라이브러리 없음,,,"MKT-02, HQ-09"
732,,2,[기획] D10-본사관리,,,HQ-09-01,정책 세트 카드,Z,추가,견적서 명시 X,,,HQ-09-01
733,,2,[기획] D10-본사관리,,,HQ-09-02,정책 테이블,Z,추가,견적서 명시 X,,,HQ-09-02
734,,2,[기획] D10-본사관리,,,HQ-09-03,스텝 미리보기,Z,추가,견적서 명시 X,,,HQ-09-03
735,,2,[기획] D10-본사관리,,,HQ-09-04,사용 현황 패널,Z,추가,견적서 명시 X,,,HQ-09-04
736,,2,[기획] D10-본사관리,,,HQ-09-05,정책 세트 생성,Z,추가,견적서 명시 X,,,HQ-09-05
737,,2,[기획] D10-본사관리,,,HQ-09-06,정책 세트 수정,Z,추가,견적서 명시 X,,,HQ-09-06
738,,2,[기획] D10-본사관리,,,HQ-09-07,스텝 구성,Z,추가,견적서 명시 X,,,HQ-09-07
739,,2,[기획] D10-본사관리,,,HQ-09-08,지점 수정 허용 범위,Z,추가,견적서 명시 X,,,HQ-09-08
740,,2,[기획] D10-본사관리,,,HQ-09-09,사용 중지,Z,추가,견적서 명시 X,,,HQ-09-09
741,,2,[기획] D10-본사관리,,,HQ-09-10,정책 복제,Z,추가,견적서 명시 X,,,HQ-09-10
742,,1,[기획] D11-통합운영,,,IoT-05,회원 건강 연동 요약,"Z: 관리 기능 개발
P: 체성분 연동 해서 Z DB에 정보 저장",논의필요,상위 계약 기능(MBR-ADV-03 체성분 관리 및 16번 IoT 협력) 구현에 필요한 범위로 한정하는 것이 적절하다는 의견.,"[판도 검토 답변 - 명확화]
답변: IoT-05 회원 건강 연동 요약은 회원 상세에서 출석, 락커, InBody, 운동 활동 데이터를 요약해 보여주는 영역입니다. MBR-ADV-03 체성분 관리와 IoT/Health Connect 연동 범위 안에서 보는 것이 맞습니다.
TC 반영: 최근 출석, 당일 옷 락커, 고정 락커, 최근 InBody, 최근 7일 활동 요약, 데이터 동의 없음, 연동 끊김 상태 TC를 반영합니다.",,IOT-05
743,,2,[기획] D11-통합운영,,,IoT-05-01,요약 카드,Z,추가,"△(IoT-05 계약 코드 따로 없음,  '요약 카드' 구성 계약서에 미명시. 16번 IoT는 고객사 직접 개발, CRM은 키오스크 설정(IoT-01)·체크인 이벤트 수신 등 정의된 협력 범위만 담당.",IoT-05 회원 건강 연동 요약은 계약서에 고객사 직접 개발/협력 범위로 정리된 IoT 영역을 넘어 CRM에서 건강 데이터 요약을 표시하는 성격입니다. 외부 건강 데이터 연동·검수까지 포함하면 추가 기능으로 보는 것이 맞습니다.,,IOT-05-01
744,,2,[기획] D11-통합운영,,,IoT-05-02,체성분 이력,"Z: 관리 기능 개발
P: 체성분 연동 해서 Z DB에 정보 저장",논의필요,"IoT-05 계약 코드 따로 없음, MBR-ADV-03 체성분 관리) 구현에 필요한 범위로 한정하는 것이 적절하다는 의견.","[판도 검토 답변 - 명확화]
답변: IoT-05-02 체성분 이력은 MBR-ADV-03 체성분 관리의 측정 이력을 회원 건강 요약 안에서 보여주는 항목입니다.
TC 반영: 측정일, 체중 변화, 골격근량, 체지방률 그래프, 입력 경로(수기/InBody/회원앱), 최근 측정 없음 상태 TC를 반영합니다.",,IOT-05-02
745,,2,[기획] D11-통합운영,,,IoT-05-03,운동 이력,Z,논의필요,"IoT-05 계약 코드 따로 없음, 상위 계약 기능(MBR-ADV-05 종합평가/운동이력) 구현에 필요한 범위로 한정하는 것이 적절","[판도 검토 답변 - 명확화]
답변: IoT-05-03 운동 이력은 회원의 최근 수업/강습/운동 프로그램 참여 내역을 보여주는 항목입니다. 새 운동 AI 기능이 아니라 기존 수업/예약/출석 데이터를 요약합니다.
TC 반영: 최근 수업 이력, 프로그램명, 출석 여부, 목표 달성 표시, 기간 필터, 데이터 없음 상태 TC를 반영합니다.",,IOT-05-03
746,,2,[기획] D11-통합운영,,,IoT-05-04,Health Connect 연동,P,,개발 미진행 (V2.0),,,IOT-05-04
747,,2,[기획] D11-통합운영,,,IoT-05-05,상담 메모,Z,논의필요,운동 시작 전 상담 메모 이력인지 확인 필요.,"[판도 검토 답변 - 명확화]
답변: IoT-05-05 상담 메모는 건강/운동 관련 상담 내용을 회원 상세의 상담 또는 메모 이력과 연결해 보여주는 항목입니다. 운동 시작 전 상담 메모만 의미한다고 한정되어 있지는 않습니다.
TC 반영: 상담일, 담당자, 상담 유형, 메모 내용, 회원 상세 상담 탭 이동, 권한별 열람 제한 TC를 반영합니다.",,IOT-05-05
748,,2,[기획] D11-통합운영,,,IoT-05-06,체성분 통합 관리,Z,논의필요,"IoT 계약 코드 따로 없음, 상위 계약 기능(MBR-ADV-03 체성분 관리 및 16번 IoT 협력) 구현에 필요한 범위로 한정하는 것이 적절하다는 의견","[판도 검토 답변 - 명확화]
답변: IoT-05-06 체성분 통합 관리는 수기 입력, InBody 연동, 회원앱 입력 결과를 한 곳에서 조회/검토하는 관리 기능입니다.
TC 반영: 측정 결과 목록, 업로드/연동 상태, API 오류 검토, 수기 수정 권한, 회원 상세 반영, 중복 측정값 처리 TC를 반영합니다.",,IOT-05-06
749,,2,[기획] D11-통합운영,,,IoT-05-07,검수 처리,Z,추가,IoT-05 '검수 처리' 견적서 미명시. 어떤 검수인지도 불명확,IoT-05 검수 처리는 어떤 검수인지 정의가 필요합니다. 외부 건강 데이터 수신값 검수·승인 workflow라면 별도 운영 기능으로 추가 협의가 필요합니다.,,IOT-05-07
750,,2,[기획] D11-통합운영,,,IoT-05-08,수기 등록,Z,질문,"oT-05 '수기 등록' 견적서 미명시. 무슨 수기 등록인지 불명확
> ""수기 입력 UI는 CRM이 제공""","[판도 검토 답변 - 명확화]
답변: IoT-05-08 수기 등록은 체성분 또는 건강 연동 데이터가 자동 수집되지 않을 때 운영자가 직접 측정값을 등록하는 기능입니다. 의미상 DLG-I003 체성분 수기 입력과 연결됩니다.
TC 반영: 회원 검색, 측정일시, 체중 필수 입력, 골격근량/체지방률 선택 입력, MBR-ADV-03과 동일한 입력값 검증, 저장 후 체성분 이력 반영 TC를 포함합니다.","기능 정의는 확인하였음.

상세 TC는 협의 필요.",IOT-05-08
751,,2,[기획] D11-통합운영,,,IoT-05-09,외부 연동,P,,,,,IOT-05-09
